country,year,code,value_world,value_bw
Lithuania,2019,LTU,6.98445415,18.3
Lithuania,2019,LTU,6.98445415,36.7
Lithuania,2019,LTU,,55.0
Lithuania,2019,LTU,,18.3
Lithuania,2019,LTU,,36.7
Lithuania,2019,LTU,67.855,55.0
Lithuania,2019,LTU,67.855,18.3
Lithuania,2019,LTU,67.855,36.7
Lithuania,2019,LTU,17537.4819556631,55.0
Lithuania,2019,LTU,17537.4819556631,18.3
Lithuania,2019,LTU,17537.4819556631,36.7
Lithuania,2022,LTU,7.24335003,58.5
Lithuania,2022,LTU,7.24335003,20.3
Lithuania,2022,LTU,7.24335003,38.2
Lithuania,2022,LTU,,58.5
Lithuania,2022,LTU,,20.3
Lithuania,2022,LTU,,38.2
Lithuania,2022,LTU,68.465,58.5
Lithuania,2022,LTU,68.465,20.3
Lithuania,2022,LTU,68.465,38.2
Lithuania,2022,LTU,18884.5148575051,58.5
Lithuania,2022,LTU,18884.5148575051,20.3
Lithuania,2022,LTU,18884.5148575051,38.2
Luxembourg,2014,LUX,5.23040915,48.0
Luxembourg,2014,LUX,5.23040915,15.6
Luxembourg,2014,LUX,5.23040915,32.4
Luxembourg,2014,LUX,,48.0
Luxembourg,2014,LUX,,15.6
Luxembourg,2014,LUX,,32.4
Luxembourg,2014,LUX,89.884,48.0
Luxembourg,2014,LUX,89.884,15.6
Luxembourg,2014,LUX,89.884,32.4
Luxembourg,2014,LUX,105583.937014123,48.0
Luxembourg,2014,LUX,105583.937014123,15.6
Luxembourg,2014,LUX,105583.937014123,32.4
Luxembourg,2017,LUX,5.13535357,16.0
Luxembourg,2017,LUX,5.13535357,33.3
Luxembourg,2017,LUX,,16.0
Luxembourg,2017,LUX,,33.3
Luxembourg,2017,LUX,90.727,16.0
Luxembourg,2017,LUX,90.727,33.3
Luxembourg,2017,LUX,107142.127556443,16.0
Luxembourg,2017,LUX,107142.127556443,33.3
Luxembourg,2019,LUX,5.46495819,48.4
Luxembourg,2019,LUX,5.46495819,16.5
Luxembourg,2019,LUX,5.46495819,31.9
Luxembourg,2019,LUX,,48.4
Luxembourg,2019,LUX,,16.5
Luxembourg,2019,LUX,,31.9
Luxembourg,2019,LUX,91.223,48.4
Luxembourg,2019,LUX,91.223,16.5
Luxembourg,2019,LUX,91.223,31.9
Luxembourg,2019,LUX,107350.626687276,48.4
Luxembourg,2019,LUX,107350.626687276,16.5
Luxembourg,2019,LUX,107350.626687276,31.9
Mexico,2000,MEX,4.24436522,62.3
Mexico,2000,MEX,4.24436522,24.2
Mexico,2000,MEX,4.24436522,38.1
Mexico,2000,MEX,14.2,62.3
Mexico,2000,MEX,14.2,24.2
Mexico,2000,MEX,14.2,38.1
Mexico,2000,MEX,74.722,62.3
Mexico,2000,MEX,74.722,24.2
Mexico,2000,MEX,74.722,38.1
Mexico,2000,MEX,9581.96970210753,62.3
Mexico,2000,MEX,9581.96970210753,24.2
Mexico,2000,MEX,9581.96970210753,38.1
Mexico,2005,MEX,5.58110142,69.3
Mexico,2005,MEX,5.58110142,30.2
Mexico,2005,MEX,5.58110142,39.1
Mexico,2005,MEX,,69.3
Mexico,2005,MEX,,30.2
Mexico,2005,MEX,,39.1
Mexico,2005,MEX,76.308,69.3
Mexico,2005,MEX,76.308,30.2
Mexico,2005,MEX,76.308,39.1
Mexico,2005,MEX,9491.51730225718,69.3
Mexico,2005,MEX,9491.51730225718,30.2
Mexico,2005,MEX,9491.51730225718,39.1
Mexico,2006,MEX,5.40647888,69.5
Mexico,2006,MEX,5.40647888,30.0
Mexico,2006,MEX,5.40647888,39.5
Mexico,2006,MEX,,69.5
Mexico,2006,MEX,,30.0
Mexico,2006,MEX,,39.5
Mexico,2006,MEX,76.616,69.5
Mexico,2006,MEX,76.616,30.0
Mexico,2006,MEX,76.616,39.5
Mexico,2006,MEX,9813.8280424425,69.5
Mexico,2006,MEX,9813.8280424425,30.0
Mexico,2006,MEX,9813.8280424425,39.5
Mexico,2007,MEX,5.50668049,65.6
Mexico,2007,MEX,,65.6
Mexico,2007,MEX,76.92,65.6
Mexico,2007,MEX,9877.69532644737,65.6
Mexico,2008,MEX,5.44587374,65.1
Mexico,2008,MEX,,65.1
Mexico,2008,MEX,77.222,65.1
Mexico,2008,MEX,9826.3421836048,65.1
Mexico,2012,MEX,5.42140484,71.3
Mexico,2012,MEX,5.42140484,32.4
Mexico,2012,MEX,5.42140484,38.8
Mexico,2012,MEX,,71.3
Mexico,2012,MEX,,32.4
Mexico,2012,MEX,,38.8
Mexico,2012,MEX,78.405,71.3
Mexico,2012,MEX,78.405,32.4
Mexico,2012,MEX,78.405,38.8
Mexico,2012,MEX,9782.51776305354,71.3
Mexico,2012,MEX,9782.51776305354,32.4
Mexico,2012,MEX,9782.51776305354,38.8
Mexico,2016,MEX,5.38499022,72.5
Mexico,2016,MEX,5.38499022,33.1
Mexico,2016,MEX,5.38499022,39.3
Mexico,2016,MEX,,72.5
Mexico,2016,MEX,,33.1
Mexico,2016,MEX,,39.3
Mexico,2016,MEX,79.577,72.5
Mexico,2016,MEX,79.577,33.1
Mexico,2016,MEX,79.577,39.3
Mexico,2016,MEX,10100.5021214015,72.5
Mexico,2016,MEX,10100.5021214015,33.1
Mexico,2016,MEX,10100.5021214015,39.3
Mexico,2018,MEX,5.23821402,75.2
Mexico,2018,MEX,5.23821402,36.1
Mexico,2018,MEX,5.23821402,39.1
Mexico,2018,MEX,,75.2
Mexico,2018,MEX,,36.1
Mexico,2018,MEX,,39.1
Mexico,2018,MEX,80.156,75.2
Mexico,2018,MEX,80.156,36.1
Mexico,2018,MEX,80.156,39.1
Mexico,2018,MEX,10296.8690937052,75.2
Mexico,2018,MEX,10296.8690937052,36.1
Mexico,2018,MEX,10296.8690937052,39.1
Mexico,2020,MEX,6.0537405,74.1
Mexico,2020,MEX,6.0537405,36.0
Mexico,2020,MEX,6.0537405,38.1
Mexico,2020,MEX,,74.1
Mexico,2020,MEX,,36.0
Mexico,2020,MEX,,38.1
Mexico,2020,MEX,80.731,74.1
Mexico,2020,MEX,80.731,36.0
Mexico,2020,MEX,80.731,38.1
Mexico,2020,MEX,9234.64362485294,74.1
Mexico,2020,MEX,9234.64362485294,36.0
Mexico,2020,MEX,9234.64362485294,38.1
Netherlands,2000,NLD,7.7069602,9.4
Netherlands,2000,NLD,7.7069602,34.7
Netherlands,2000,NLD,7.7069602,44.1
Netherlands,2000,NLD,,9.4
Netherlands,2000,NLD,,34.7
Netherlands,2000,NLD,,44.1
Netherlands,2000,NLD,76.795,9.4
Netherlands,2000,NLD,76.795,34.7
Netherlands,2000,NLD,76.795,44.1
Netherlands,2000,NLD,40665.3381347954,9.4
Netherlands,2000,NLD,40665.3381347954,34.7
Netherlands,2000,NLD,40665.3381347954,44.1
Netherlands,2001,NLD,8.05945873,9.3
Netherlands,2001,NLD,8.05945873,35.5
Netherlands,2001,NLD,8.05945873,44.8
Netherlands,2001,NLD,,9.3
Netherlands,2001,NLD,,35.5
Netherlands,2001,NLD,,44.8
Netherlands,2001,NLD,77.83,9.3
Netherlands,2001,NLD,77.83,35.5
Netherlands,2001,NLD,77.83,44.8
Netherlands,2001,NLD,41297.3198197765,9.3
Netherlands,2001,NLD,41297.3198197765,35.5
Netherlands,2001,NLD,41297.3198197765,44.8
Netherlands,2002,NLD,8.64913177,9.7
Netherlands,2002,NLD,8.64913177,35.1
Netherlands,2002,NLD,8.64913177,44.8
Netherlands,2002,NLD,,9.7
Netherlands,2002,NLD,,35.1
Netherlands,2002,NLD,,44.8
Netherlands,2002,NLD,79.113,9.7
Netherlands,2002,NLD,79.113,35.1
Netherlands,2002,NLD,79.113,44.8
Netherlands,2002,NLD,41135.4190926401,9.7
Netherlands,2002,NLD,41135.4190926401,35.1
Netherlands,2002,NLD,41135.4190926401,44.8
Netherlands,2003,NLD,9.05657101,10.7
Netherlands,2003,NLD,9.05657101,35.4
Netherlands,2003,NLD,9.05657101,46.1
Netherlands,2003,NLD,,10.7
Netherlands,2003,NLD,,35.4
Netherlands,2003,NLD,,46.1
Netherlands,2003,NLD,80.341,10.7
Netherlands,2003,NLD,80.341,35.4
Netherlands,2003,NLD,80.341,46.1
Netherlands,2003,NLD,40981.8476753112,10.7
Netherlands,2003,NLD,40981.8476753112,35.4
Netherlands,2003,NLD,40981.8476753112,46.1
Netherlands,2004,NLD,9.1107645,10.9
Netherlands,2004,NLD,9.1107645,35.6
Netherlands,2004,NLD,9.1107645,46.5
Netherlands,2004,NLD,,10.9
Netherlands,2004,NLD,,35.6
Netherlands,2004,NLD,,46.5
Netherlands,2004,NLD,81.514,10.9
Netherlands,2004,NLD,81.514,35.6
Netherlands,2004,NLD,81.514,46.5
Netherlands,2004,NLD,41663.1477702602,10.9
Netherlands,2004,NLD,41663.1477702602,35.6
Netherlands,2004,NLD,41663.1477702602,46.5
Netherlands,2005,NLD,9.09666824,10.7
Netherlands,2005,NLD,9.09666824,34.2
Netherlands,2005,NLD,9.09666824,44.9
Netherlands,2005,NLD,,10.7
Netherlands,2005,NLD,,34.2
Netherlands,2005,NLD,,44.9
Netherlands,2005,NLD,82.63,10.7
Netherlands,2005,NLD,82.63,34.2
Netherlands,2005,NLD,82.63,44.9
Netherlands,2005,NLD,42411.3453295771,10.7
Netherlands,2005,NLD,42411.3453295771,34.2
Netherlands,2005,NLD,42411.3453295771,44.9
Netherlands,2006,NLD,9.08055115,11.3
Netherlands,2006,NLD,9.08055115,35.2
Netherlands,2006,NLD,9.08055115,46.5
Netherlands,2006,NLD,,11.3
Netherlands,2006,NLD,,35.2
Netherlands,2006,NLD,,46.5
Netherlands,2006,NLD,83.636,11.3
Netherlands,2006,NLD,83.636,35.2
Netherlands,2006,NLD,83.636,46.5
Netherlands,2006,NLD,43841.1223358567,11.3
Netherlands,2006,NLD,43841.1223358567,35.2
Netherlands,2006,NLD,43841.1223358567,46.5
Netherlands,2007,NLD,9.05292606,11.2
Netherlands,2007,NLD,9.05292606,34.3
Netherlands,2007,NLD,9.05292606,45.5
Netherlands,2007,NLD,,11.2
Netherlands,2007,NLD,,34.3
Netherlands,2007,NLD,,45.5
Netherlands,2007,NLD,84.539,11.2
Netherlands,2007,NLD,84.539,34.3
Netherlands,2007,NLD,84.539,45.5
Netherlands,2007,NLD,45445.5228940384,11.2
Netherlands,2007,NLD,45445.5228940384,34.3
Netherlands,2007,NLD,45445.5228940384,45.5
Netherlands,2008,NLD,9.27660465,11.1
Netherlands,2008,NLD,9.27660465,35.7
Netherlands,2008,NLD,9.27660465,46.9
Netherlands,2008,NLD,,11.1
Netherlands,2008,NLD,,35.7
Netherlands,2008,NLD,,46.9
Netherlands,2008,NLD,85.402,11.1
Netherlands,2008,NLD,85.402,35.7
Netherlands,2008,NLD,85.402,46.9
Netherlands,2008,NLD,46227.2111445548,11.1
Netherlands,2008,NLD,46227.2111445548,35.7
Netherlands,2008,NLD,46227.2111445548,46.9
Netherlands,2009,NLD,9.9929266,11.8
Netherlands,2009,NLD,9.9929266,35.4
Netherlands,2009,NLD,9.9929266,47.2
Netherlands,2009,NLD,,11.8
Netherlands,2009,NLD,,35.4
Netherlands,2009,NLD,,47.2
Netherlands,2009,NLD,86.288,11.8
Netherlands,2009,NLD,86.288,35.4
Netherlands,2009,NLD,86.288,47.2
Netherlands,2009,NLD,44304.4119418886,11.8
Netherlands,2009,NLD,44304.4119418886,35.4
Netherlands,2009,NLD,44304.4119418886,47.2
Netherlands,2010,NLD,10.15508747,11.4
Netherlands,2010,NLD,10.15508747,36.8
Netherlands,2010,NLD,10.15508747,48.2
Netherlands,2010,NLD,,11.4
Netherlands,2010,NLD,,36.8
Netherlands,2010,NLD,,48.2
Netherlands,2010,NLD,87.134,11.4
Netherlands,2010,NLD,87.134,36.8
Netherlands,2010,NLD,87.134,48.2
Netherlands,2010,NLD,44659.2728095964,11.4
Netherlands,2010,NLD,44659.2728095964,36.8
Netherlands,2010,NLD,44659.2728095964,48.2
Netherlands,2011,NLD,10.23357868,11.4
Netherlands,2011,NLD,10.23357868,36.8
Netherlands,2011,NLD,10.23357868,48.2
Netherlands,2011,NLD,5.3,11.4
Netherlands,2011,NLD,5.3,36.8
Netherlands,2011,NLD,5.3,48.2
Netherlands,2011,NLD,87.879,11.4
Netherlands,2011,NLD,87.879,36.8
Netherlands,2011,NLD,87.879,48.2
Netherlands,2011,NLD,45239.7318784562,11.4
Netherlands,2011,NLD,45239.7318784562,36.8
Netherlands,2011,NLD,45239.7318784562,48.2
Netherlands,2012,NLD,10.53898716,12.0
Netherlands,2012,NLD,10.53898716,35.9
Netherlands,2012,NLD,10.53898716,47.9
Netherlands,2012,NLD,,12.0
Netherlands,2012,NLD,,35.9
Netherlands,2012,NLD,,47.9
Netherlands,2012,NLD,88.588,12.0
Netherlands,2012,NLD,88.588,35.9
Netherlands,2012,NLD,88.588,47.9
Netherlands,2012,NLD,44631.8744697382,12.0
Netherlands,2012,NLD,44631.8744697382,35.9
Netherlands,2012,NLD,44631.8744697382,47.9
Netherlands,2013,NLD,10.58363628,11.1
Netherlands,2013,NLD,10.58363628,34.5
Netherlands,2013,NLD,10.58363628,45.6
Netherlands,2013,NLD,,11.1
Netherlands,2013,NLD,,34.5
Netherlands,2013,NLD,,45.6
Netherlands,2013,NLD,89.187,11.1
Netherlands,2013,NLD,89.187,34.5
Netherlands,2013,NLD,89.187,45.6
Netherlands,2013,NLD,44487.0306140116,11.1
Netherlands,2013,NLD,44487.0306140116,34.5
Netherlands,2013,NLD,44487.0306140116,45.6
Netherlands,2014,NLD,10.56703758,13.3
Netherlands,2014,NLD,10.56703758,34.9
Netherlands,2014,NLD,10.56703758,48.2
Netherlands,2014,NLD,,13.3
Netherlands,2014,NLD,,34.9
Netherlands,2014,NLD,,48.2
Netherlands,2014,NLD,89.69,13.3
Netherlands,2014,NLD,89.69,34.9
Netherlands,2014,NLD,89.69,48.2
Netherlands,2014,NLD,45042.0669609307,13.3
Netherlands,2014,NLD,45042.0669609307,34.9
Netherlands,2014,NLD,45042.0669609307,48.2
Netherlands,2015,NLD,10.32393837,12.8
Netherlands,2015,NLD,10.32393837,34.7
Netherlands,2015,NLD,10.32393837,47.4
Netherlands,2015,NLD,,12.8
Netherlands,2015,NLD,,34.7
Netherlands,2015,NLD,,47.4
Netherlands,2015,NLD,90.173,12.8
Netherlands,2015,NLD,90.173,34.7
Netherlands,2015,NLD,90.173,47.4
Netherlands,2015,NLD,45793.8135434697,12.8
Netherlands,2015,NLD,45793.8135434697,34.7
Netherlands,2015,NLD,45793.8135434697,47.4
Netherlands,2016,NLD,10.05679512,13.6
Netherlands,2016,NLD,10.05679512,34.0
Netherlands,2016,NLD,10.05679512,47.6
Netherlands,2016,NLD,,13.6
Netherlands,2016,NLD,,34.0
Netherlands,2016,NLD,,47.6
Netherlands,2016,NLD,90.635,13.6
Netherlands,2016,NLD,90.635,34.0
Netherlands,2016,NLD,90.635,47.6
Netherlands,2016,NLD,46655.0363545163,13.6
Netherlands,2016,NLD,46655.0363545163,34.0
Netherlands,2016,NLD,46655.0363545163,47.6
Netherlands,2017,NLD,10.1082983,13.4
Netherlands,2017,NLD,10.1082983,33.9
Netherlands,2017,NLD,10.1082983,47.3
Netherlands,2017,NLD,,13.4
Netherlands,2017,NLD,,33.9
Netherlands,2017,NLD,,47.3
Netherlands,2017,NLD,91.077,13.4
Netherlands,2017,NLD,91.077,33.9
Netherlands,2017,NLD,91.077,47.3
Netherlands,2017,NLD,47670.1056982589,13.4
Netherlands,2017,NLD,47670.1056982589,33.9
Netherlands,2017,NLD,47670.1056982589,47.3
Netherlands,2018,NLD,10.01993561,14.4
Netherlands,2018,NLD,10.01993561,34.1
Netherlands,2018,NLD,10.01993561,48.5
Netherlands,2018,NLD,,14.4
Netherlands,2018,NLD,,34.1
Netherlands,2018,NLD,,48.5
Netherlands,2018,NLD,91.49,14.4
Netherlands,2018,NLD,91.49,34.1
Netherlands,2018,NLD,91.49,48.5
Netherlands,2018,NLD,48463.0299572209,14.4
Netherlands,2018,NLD,48463.0299572209,34.1
Netherlands,2018,NLD,48463.0299572209,48.5
Netherlands,2019,NLD,10.14039612,14.1
Netherlands,2019,NLD,10.14039612,34.3
Netherlands,2019,NLD,10.14039612,48.4
Netherlands,2019,NLD,,14.1
Netherlands,2019,NLD,,34.3
Netherlands,2019,NLD,,48.4
Netherlands,2019,NLD,91.876,14.1
Netherlands,2019,NLD,91.876,34.3
Netherlands,2019,NLD,91.876,48.4
Netherlands,2019,NLD,49254.0158758866,14.1
Netherlands,2019,NLD,49254.0158758866,34.3
Netherlands,2019,NLD,49254.0158758866,48.4
Netherlands,2020,NLD,11.22355747,13.4
Netherlands,2020,NLD,11.22355747,35.0
Netherlands,2020,NLD,11.22355747,48.4
Netherlands,2020,NLD,,13.4
Netherlands,2020,NLD,,35.0
Netherlands,2020,NLD,,48.4
Netherlands,2020,NLD,92.236,13.4
Netherlands,2020,NLD,92.236,35.0
Netherlands,2020,NLD,92.236,48.4
Netherlands,2020,NLD,47086.5803832096,13.4
Netherlands,2020,NLD,47086.5803832096,35.0
Netherlands,2020,NLD,47086.5803832096,48.4
Netherlands,2021,NLD,11.12490749,13.9
Netherlands,2021,NLD,11.12490749,34.6
Netherlands,2021,NLD,11.12490749,48.5
Netherlands,2021,NLD,4.5,13.9
Netherlands,2021,NLD,4.5,34.6
Netherlands,2021,NLD,4.5,48.5
Netherlands,2021,NLD,92.572,13.9
Netherlands,2021,NLD,92.572,34.6
Netherlands,2021,NLD,92.572,48.5
Netherlands,2021,NLD,49780.8440433539,13.9
Netherlands,2021,NLD,49780.8440433539,34.6
Netherlands,2021,NLD,49780.8440433539,48.5
Netherlands,2022,NLD,10.10068321,14.6
Netherlands,2022,NLD,10.10068321,34.1
Netherlands,2022,NLD,10.10068321,48.7
Netherlands,2022,NLD,,14.6
Netherlands,2022,NLD,,34.1
Netherlands,2022,NLD,,48.7
Netherlands,2022,NLD,92.886,14.6
Netherlands,2022,NLD,92.886,34.1
Netherlands,2022,NLD,92.886,48.7
Netherlands,2022,NLD,51777.543168341,14.6
Netherlands,2022,NLD,51777.543168341,34.1
Netherlands,2022,NLD,51777.543168341,48.7
New Zealand,2003,NZL,7.72169256,25.0
New Zealand,2003,NZL,7.72169256,35.5
New Zealand,2003,NZL,7.72169256,60.5
New Zealand,2003,NZL,,25.0
New Zealand,2003,NZL,,35.5
New Zealand,2003,NZL,,60.5
New Zealand,2003,NZL,86.221,25.0
New Zealand,2003,NZL,86.221,35.5
New Zealand,2003,NZL,86.221,60.5
New Zealand,2003,NZL,33511.5504913352,25.0
New Zealand,2003,NZL,33511.5504913352,35.5
New Zealand,2003,NZL,33511.5504913352,60.5
New Zealand,2007,NZL,8.32904434,26.5
New Zealand,2007,NZL,8.32904434,36.0
New Zealand,2007,NZL,8.32904434,62.5
New Zealand,2007,NZL,,26.5
New Zealand,2007,NZL,,36.0
New Zealand,2007,NZL,,62.5
New Zealand,2007,NZL,86.34,26.5
New Zealand,2007,NZL,86.34,36.0
New Zealand,2007,NZL,86.34,62.5
New Zealand,2007,NZL,36406.1408058787,26.5
New Zealand,2007,NZL,36406.1408058787,36.0
New Zealand,2007,NZL,36406.1408058787,62.5
New Zealand,2009,NZL,9.62076378,27.8
New Zealand,2009,NZL,9.62076378,37.0
New Zealand,2009,NZL,9.62076378,64.7
New Zealand,2009,NZL,,27.8
New Zealand,2009,NZL,,37.0
New Zealand,2009,NZL,,64.7
New Zealand,2009,NZL,86.22,27.8
New Zealand,2009,NZL,86.22,37.0
New Zealand,2009,NZL,86.22,64.7
New Zealand,2009,NZL,35278.0407763656,27.8
New Zealand,2009,NZL,35278.0407763656,37.0
New Zealand,2009,NZL,35278.0407763656,64.7
New Zealand,2012,NZL,9.65163612,28.8
New Zealand,2012,NZL,9.65163612,35.6
New Zealand,2012,NZL,9.65163612,64.4
New Zealand,2012,NZL,,28.8
New Zealand,2012,NZL,,35.6
New Zealand,2012,NZL,,64.4
New Zealand,2012,NZL,86.161,28.8
New Zealand,2012,NZL,86.161,35.6
New Zealand,2012,NZL,86.161,64.4
New Zealand,2012,NZL,36531.7484498327,28.8
New Zealand,2012,NZL,36531.7484498327,35.6
New Zealand,2012,NZL,36531.7484498327,64.4
New Zealand,2013,NZL,9.36019325,31.0
New Zealand,2013,NZL,9.36019325,33.9
New Zealand,2013,NZL,9.36019325,64.9
New Zealand,2013,NZL,,31.0
New Zealand,2013,NZL,,33.9
New Zealand,2013,NZL,,64.9
New Zealand,2013,NZL,86.221,31.0
New Zealand,2013,NZL,86.221,33.9
New Zealand,2013,NZL,86.221,64.9
New Zealand,2013,NZL,37252.7570550478,31.0
New Zealand,2013,NZL,37252.7570550478,33.9
New Zealand,2013,NZL,37252.7570550478,64.9
New Zealand,2014,NZL,9.40168381,30.1
New Zealand,2014,NZL,9.40168381,35.1
New Zealand,2014,NZL,9.40168381,65.2
New Zealand,2014,NZL,,30.1
New Zealand,2014,NZL,,35.1
New Zealand,2014,NZL,,65.2
New Zealand,2014,NZL,86.281,30.1
New Zealand,2014,NZL,86.281,35.1
New Zealand,2014,NZL,86.281,65.2
New Zealand,2014,NZL,38014.6435529728,30.1
New Zealand,2014,NZL,38014.6435529728,35.1
New Zealand,2014,NZL,38014.6435529728,65.2
New Zealand,2015,NZL,9.28344345,30.9
New Zealand,2015,NZL,9.28344345,34.9
New Zealand,2015,NZL,9.28344345,65.8
New Zealand,2015,NZL,,30.9
New Zealand,2015,NZL,,34.9
New Zealand,2015,NZL,,65.8
New Zealand,2015,NZL,86.341,30.9
New Zealand,2015,NZL,86.341,34.9
New Zealand,2015,NZL,86.341,65.8
New Zealand,2015,NZL,38639.3501941427,30.9
New Zealand,2015,NZL,38639.3501941427,34.9
New Zealand,2015,NZL,38639.3501941427,65.8
New Zealand,2016,NZL,9.24379444,31.8
New Zealand,2016,NZL,9.24379444,35.2
New Zealand,2016,NZL,9.24379444,67.0
New Zealand,2016,NZL,,31.8
New Zealand,2016,NZL,,35.2
New Zealand,2016,NZL,,67.0
New Zealand,2016,NZL,86.4,31.8
New Zealand,2016,NZL,86.4,35.2
New Zealand,2016,NZL,86.4,67.0
New Zealand,2016,NZL,39197.327525871,31.8
New Zealand,2016,NZL,39197.327525871,35.2
New Zealand,2016,NZL,39197.327525871,67.0
New Zealand,2017,NZL,8.9698782,32.4
New Zealand,2017,NZL,8.9698782,34.5
New Zealand,2017,NZL,8.9698782,66.9
New Zealand,2017,NZL,,32.4
New Zealand,2017,NZL,,34.5
New Zealand,2017,NZL,,66.9
New Zealand,2017,NZL,86.466,32.4
New Zealand,2017,NZL,86.466,34.5
New Zealand,2017,NZL,86.466,66.9
New Zealand,2017,NZL,39691.2133196719,32.4
New Zealand,2017,NZL,39691.2133196719,34.5
New Zealand,2017,NZL,39691.2133196719,66.9
New Zealand,2018,NZL,9.03810501,32.5
New Zealand,2018,NZL,9.03810501,34.6
New Zealand,2018,NZL,9.03810501,67.1
New Zealand,2018,NZL,,32.5
New Zealand,2018,NZL,,34.6
New Zealand,2018,NZL,,67.1
New Zealand,2018,NZL,86.538,32.5
New Zealand,2018,NZL,86.538,34.6
New Zealand,2018,NZL,86.538,67.1
New Zealand,2018,NZL,40350.9122003744,32.5
New Zealand,2018,NZL,40350.9122003744,34.6
New Zealand,2018,NZL,40350.9122003744,67.1
New Zealand,2019,NZL,9.50996971,31.3
New Zealand,2019,NZL,9.50996971,34.2
New Zealand,2019,NZL,9.50996971,65.5
New Zealand,2019,NZL,,31.3
New Zealand,2019,NZL,,34.2
New Zealand,2019,NZL,,65.5
New Zealand,2019,NZL,86.615,31.3
New Zealand,2019,NZL,86.615,34.2
New Zealand,2019,NZL,86.615,65.5
New Zealand,2019,NZL,40651.9744673101,31.3
New Zealand,2019,NZL,40651.9744673101,34.2
New Zealand,2019,NZL,40651.9744673101,65.5
New Zealand,2020,NZL,10.05994129,31.2
New Zealand,2020,NZL,10.05994129,35.2
New Zealand,2020,NZL,10.05994129,66.4
New Zealand,2020,NZL,,31.2
New Zealand,2020,NZL,,35.2
New Zealand,2020,NZL,,66.4
New Zealand,2020,NZL,86.699,31.2
New Zealand,2020,NZL,86.699,35.2
New Zealand,2020,NZL,86.699,66.4
New Zealand,2020,NZL,39596.5266174221,31.2
New Zealand,2020,NZL,39596.5266174221,35.2
New Zealand,2020,NZL,39596.5266174221,66.4
New Zealand,2021,NZL,10.0194025,34.3
New Zealand,2021,NZL,10.0194025,33.7
New Zealand,2021,NZL,10.0194025,68.1
New Zealand,2021,NZL,6.2,34.3
New Zealand,2021,NZL,6.2,33.7
New Zealand,2021,NZL,6.2,68.1
New Zealand,2021,NZL,86.789,34.3
New Zealand,2021,NZL,86.789,33.7
New Zealand,2021,NZL,86.789,68.1
New Zealand,2021,NZL,41225.7927835812,34.3
New Zealand,2021,NZL,41225.7927835812,33.7
New Zealand,2021,NZL,41225.7927835812,68.1
New Zealand,2023,NZL,,32.6
New Zealand,2023,NZL,,32.9
New Zealand,2023,NZL,,65.5
New Zealand,2023,NZL,,32.6
New Zealand,2023,NZL,,32.9
New Zealand,2023,NZL,,65.5
New Zealand,2023,NZL,86.985,32.6
New Zealand,2023,NZL,86.985,32.9
New Zealand,2023,NZL,86.985,65.5
New Zealand,2023,NZL,41766.8707772422,32.6
New Zealand,2023,NZL,41766.8707772422,32.9
New Zealand,2023,NZL,41766.8707772422,65.5
Norway,2002,NOR,8.98267078,34.0
Norway,2002,NOR,8.98267078,42.0
Norway,2002,NOR,8.98267078,8.0
Norway,2002,NOR,,34.0
Norway,2002,NOR,,42.0
Norway,2002,NOR,,8.0
Norway,2002,NOR,76.733,34.0
Norway,2002,NOR,76.733,42.0
Norway,2002,NOR,76.733,8.0
Norway,2002,NOR,69472.9836723066,34.0
Norway,2002,NOR,69472.9836723066,42.0
Norway,2002,NOR,69472.9836723066,8.0
Norway,2005,NOR,8.29899502,36.0
Norway,2005,NOR,8.29899502,45.0
Norway,2005,NOR,8.29899502,9.0
Norway,2005,NOR,,36.0
Norway,2005,NOR,,45.0
Norway,2005,NOR,,9.0
Norway,2005,NOR,77.675,36.0
Norway,2005,NOR,77.675,45.0
Norway,2005,NOR,77.675,9.0
Norway,2005,NOR,73524.2549173583,36.0
Norway,2005,NOR,73524.2549173583,45.0
Norway,2005,NOR,73524.2549173583,9.0
Norway,2008,NOR,7.91507673,36.0
Norway,2008,NOR,7.91507673,46.0
Norway,2008,NOR,7.91507673,10.0
Norway,2008,NOR,,36.0
Norway,2008,NOR,,46.0
Norway,2008,NOR,,10.0
Norway,2008,NOR,78.526,36.0
Norway,2008,NOR,78.526,46.0
Norway,2008,NOR,78.526,10.0
Norway,2008,NOR,75535.2117892008,36.0
Norway,2008,NOR,75535.2117892008,46.0
Norway,2008,NOR,75535.2117892008,10.0
Norway,2012,NOR,8.72188568,36.0
Norway,2012,NOR,8.72188568,46.0
Norway,2012,NOR,8.72188568,10.0
Norway,2012,NOR,,36.0
Norway,2012,NOR,,46.0
Norway,2012,NOR,,10.0
Norway,2012,NOR,79.874,36.0
Norway,2012,NOR,79.874,46.0
Norway,2012,NOR,79.874,10.0
Norway,2012,NOR,73661.6785918009,36.0
Norway,2012,NOR,73661.6785918009,46.0
Norway,2012,NOR,73661.6785918009,10.0
Norway,2015,NOR,10.06992245,34.0
Norway,2015,NOR,10.06992245,46.0
Norway,2015,NOR,10.06992245,12.0
Norway,2015,NOR,,34.0
Norway,2015,NOR,,46.0
Norway,2015,NOR,,12.0
Norway,2015,NOR,81.091,34.0
Norway,2015,NOR,81.091,46.0
Norway,2015,NOR,81.091,12.0
Norway,2015,NOR,74809.9658049898,34.0
Norway,2015,NOR,74809.9658049898,46.0
Norway,2015,NOR,74809.9658049898,12.0
