Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Middle income,MIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.39374063,52.84938052,51.69900113,50.73688216,49.67589546,48.73589473,48.16537783,47.96306454,47.89240449,47.55515821,47.07210123,46.56931328,45.82466468,44.40447692,43.1667181,41.81002676,40.68369068,39.88910013,38.95833833,38.02713867,36.82876912,35.7161112,34.51560474,33.35281916,32.45047654,31.81573722,31.15948822,30.32719683,29.67435239,30.41343594,29.96600261,29.43165741,29.34050994,
North Macedonia,MKD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.99957641,26.83666174,26.81525108,26.71116158,26.48148857,26.28112376,26.02431638,25.74254842,25.37146056,24.66185993,24.23433009,23.92360327,22.03828039,17.74610193,18.43879876,19.04134101,17.88644118,19.31304227,17.97764548,18.12926511,18.18925959,17.25673634,18.73585012,18.46423954,17.81956449,16.38855881,15.70936165,14.77301997,13.42214247,11.5263586,11.07543948,9.517574956,9.289853819,
Mali,MLI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.88712632,69.98200861,69.79081294,69.5147155,69.41608888,68.89533484,68.48492032,67.83356916,67.27866894,67.29009813,65.72314457,65.38302816,64.41923167,64.40700925,63.90220933,63.71910347,65.36384899,66.78849682,68.15713676,69.34928784,70.69354322,72.35131119,73.4953182,66.70153092,62.26586871,64.90267524,63.12610236,63.00288652,65.59312246,68.061811,68.24780174,67.99252255,67.77447392,
Malta,MLT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.664512007,2.615716542,2.561832932,2.500018079,2.434545247,2.366398269,2.307782636,2.242686596,2.166887275,2.043100098,2.344699171,2.341958622,2.459696113,2.255803477,2.095380858,2.032791892,1.820171507,1.786983759,1.461014337,1.336811022,1.165525411,1.043246601,1.262577085,1.280769711,1.467484369,1.168012229,0.998174457,0.996183318,1.011737723,1.089634369,0.868386526,0.800824108,1.110382851,
Myanmar,MMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.62852373,69.05382166,68.89914527,68.68645045,66.82198147,65.1804948,63.35448661,62.75974702,62.48130158,61.67686012,61.16403837,60.3270338,59.33301963,58.40400996,57.61767284,56.71133221,56.11350697,55.20947368,54.47828727,53.88278307,53.37076391,52.95201091,52.64013709,52.32766479,51.68999635,51.54123272,51.33677137,48.93752526,49.75660773,46.46756038,46.07813703,45.43901621,45.19862531,
Middle East & North Africa (excluding high income),MNA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51975021,31.78532715,31.0009468,30.79275757,30.2826528,29.25221601,29.08996001,28.43059702,27.80223627,27.79658081,26.80803379,26.04047229,25.90352267,26.02123631,25.23944999,24.67760806,24.22915936,23.4556371,22.61554605,21.61248347,21.40393837,21.04566092,20.84803537,20.51567343,19.71215105,19.30689141,19.19059688,18.14711344,17.87229589,17.6988802,17.05019047,16.29025006,16.26330484,
Montenegro,MNE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.10436244,11.96358435,11.80888897,11.6399694,11.4541048,11.25123684,11.03204764,10.79025089,10.53724061,10.2586663,9.918479875,9.623797025,9.349567029,8.995453497,8.630109506,8.666135493,8.654573132,7.494126783,6.497628401,5.590303741,5.549341475,5.655426119,4.513123353,5.676767491,7.719695597,7.743315702,7.936365754,8.018774898,7.149503386,7.50498496,6.384206238,6.160154319,6.015305548,
Mongolia,MNG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.49405889,45.1405003,44.9651351,44.69591718,46.14378627,46.53065068,48.94784163,49.73509259,49.48373907,48.64033937,48.34802229,44.94711436,46.69216193,41.54758223,42.03078391,41.73730871,41.57813983,38.76086341,36.2087939,33.52732758,33.08795894,35.01945052,29.81677849,27.97518988,28.45318992,30.36014213,28.78249596,26.66357509,27.83252949,25.15671852,26.91703903,26.48390742,26.12279915,
Northern Mariana Islands,MNP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.82450057,86.03098622,85.69802625,85.54690599,85.50183341,85.07296721,84.50270238,83.90630492,83.11515396,83.0100102,81.94424138,81.09195047,80.48324235,79.91316355,79.46294344,78.67662866,78.02937364,77.44839029,76.92609771,76.29044407,75.57440329,74.72874793,73.98640546,73.08645311,72.11620115,71.54562085,71.21180498,70.7414565,70.40974002,70.48005078,70.35412444,69.97050669,69.48458149,
Mauritania,MRT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49786528,48.35401657,48.08284959,47.94932927,47.5972442,47.22705168,47.00220096,46.35834126,45.95202488,45.6047799,45.07613455,44.34310154,43.48606581,42.58906788,41.6344228,40.56990534,39.93105343,39.24056498,38.43501693,37.66265525,36.87454612,35.96139691,35.14271332,34.24047453,33.39547621,32.8111951,31.98330023,33.13357009,34.01024058,34.10368306,33.92558057,33.27926232,32.69116259,
Mauritius,MUS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.28214272,14.40733207,14.08442698,13.79233253,14.48553274,13.04526865,12.53692324,11.90435529,11.20124584,11.42938595,11.73946453,10.799085,12.77004857,10.06366855,10.02156307,9.723310117,9.350156012,9.144062093,9.038740617,8.630090197,7.726000025,7.664291653,7.150954716,7.345890855,7.544441827,7.206847478,6.954146645,6.203322664,5.584299255,5.317833067,5.339472446,5.467430347,5.323064736,
Malawi,MWI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.50041966,75.79347821,75.36165419,75.61597032,74.85296197,74.41222412,74.09455911,73.7832512,73.50519088,73.33001022,73.81562908,73.59746967,72.97513081,72.36110529,71.96963961,71.43227208,70.35785805,69.48486995,68.52718695,67.68756332,67.05482217,66.76259627,66.05837394,65.29710465,64.86562849,64.45746734,63.86647218,63.2143218,62.43684852,62.52831352,62.38692854,61.90591453,61.70194219,
Malaysia,MYS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31497976,17.98288414,17.30097866,17.04166028,16.71861289,16.49293184,15.55730244,16.18400194,15.69913121,15.21425841,15.13182658,14.92748407,14.2677697,14.55583747,14.63754939,14.63246449,14.73004458,13.95890311,13.49622091,13.30248797,13.3332856,13.25114443,12.69298907,12.5830994,12.4690741,11.36710456,11.27783011,10.61777019,10.21601026,10.46501746,10.28642668,10.00858915,9.8378745,
North America,NAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.847791708,2.809450832,2.676012994,2.825462976,2.792296663,2.75464396,2.659785564,2.6095983,2.491232633,2.288749801,2.112877921,1.971569951,1.840619293,1.780374574,1.736571331,1.709753045,1.614562117,1.644848012,1.655896243,1.743465371,1.758765241,1.696254391,1.643583953,1.66875363,1.766668871,1.798983611,1.741397361,1.688338919,1.664384417,1.72526779,1.629868075,1.585724438,1.535981757,
Namibia,NAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.28430162,47.40694204,47.12956817,46.55698325,43.94568277,41.26695128,38.49688499,36.12301403,33.70803463,31.28944937,31.23469536,30.85242487,30.45752062,29.96858317,30.34379555,30.39221022,30.55745144,30.91616963,31.45563959,31.71076905,29.52624321,27.36771124,31.39228299,29.321056,24.44907358,20.07133276,21.38332293,22.59055674,22.18645235,22.25154553,22.19484916,21.67414539,21.49181874,
New Caledonia,NCL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.118115196,7.96140288,7.770851713,7.590305715,7.400692716,7.242650435,6.679484078,6.212726752,5.792132585,5.390183136,4.996785895,4.628189782,4.278657958,3.954321683,3.642593842,3.336545777,3.08260917,2.801462814,2.580216442,2.372597384,2.165637579,1.984509405,1.823249943,1.688620168,1.550601052,1.442058752,1.324921682,1.0591133,1.902836521,1.905800064,1.839430984,1.811823163,1.820392536,
Niger,NER,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.70127139,79.68709551,79.72152405,79.71557175,79.68206485,79.75848992,79.76625209,79.36206787,79.47418401,79.66843089,79.29078624,79.0600228,79.03478822,79.13914282,78.70897308,78.36931217,78.24475217,77.7644337,77.71899208,77.14044949,77.06069497,74.54764497,74.12418298,73.54582511,73.19581595,72.70777269,72.28527791,71.60276265,71.0393273,71.1371528,71.09641496,70.70514838,70.64626617,
Nigeria,NGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.39690995,52.14917496,51.99263014,51.79044797,51.59605517,51.26048294,50.87478955,50.37131497,49.84192233,49.04503474,48.31377739,47.87388608,46.84953976,45.55515912,44.91849771,44.21812856,43.56756469,42.92233967,42.24492272,41.34806727,40.58176842,39.50014157,38.35440173,38.24581958,38.26299173,38.42493678,38.5697461,38.60540633,38.59431441,38.00453582,37.08867677,34.86262269,34.31025191,
Nicaragua,NIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99659439,34.66003082,34.2435685,34.05385496,34.04213407,34.07375376,33.79092822,33.48726442,33.45206338,33.24110224,32.46694177,31.48337749,30.53469504,30.3050704,28.89292587,29.15298189,29.60592455,28.15943774,28.66208707,29.56887941,30.70029871,31.67789042,31.54731713,31.39023895,31.20281182,30.87786838,30.5262296,29.52912206,28.55340354,28.69151555,28.51387762,27.88675768,27.67243923,
Netherlands,NLD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.313088572,4.198664759,4.078700204,3.985775916,3.828899602,3.78049655,3.705628044,3.48961839,3.210882545,3.282905774,3.122084828,2.93637657,3.040637299,3.31299731,3.701346161,3.647624955,3.33523916,3.165115494,3.131008327,3.061699751,2.78380261,2.732676887,2.095265271,2.29229166,2.319794475,2.262322707,2.26829902,2.098491172,2.078940707,2.068785746,2.256173501,1.914120641,1.90740611,
Norway,NOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.783603866,5.513957116,5.51328936,5.253587637,5.456035677,5.381946386,5.086647265,4.737590761,4.598534299,4.290438981,4.086644661,3.948484185,3.8295293,3.584493856,3.29982172,3.251584685,2.864056683,2.640497146,2.700114251,2.548231015,2.368830549,2.227058103,2.207409812,2.249781722,2.009814165,2.089692547,2.063198641,2.104856934,2.039833417,2.116552998,2.347739854,2.19418051,2.502613288,
Nepal,NPL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76920867,77.50103057,77.05713071,76.64155479,76.07356096,75.50285381,74.88047589,74.14654407,73.48843032,73.42034522,73.31152418,73.51006781,73.36887695,73.13935992,72.77279661,70.65149431,69.55825585,68.67403997,67.99134044,67.5056302,67.14693932,66.6057242,66.0645095,65.4048696,64.74011119,64.24215756,63.48547871,62.81367377,62.1508622,62.0703486,61.9831041,61.54267168,61.20529926,
Nauru,NRU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7641097,10.83940275,10.57752702,10.36624903,9.673581954,9.416533713,8.643364936,8.540076827,9.421120734,8.705339644,9.13044833,8.823552403,8.184165351,7.566742038,7.156600251,7.196610924,7.165968738,6.985278858,6.637577467,6.870513752,6.929355467,6.819705535,6.428143064,6.227123658,6.11557732,6.5955718,6.311857223,5.889165542,5.825445914,6.012713157,6.071042078,6.019237873,5.620631458,
OECD members,OED,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.84144747,9.498234418,9.101561174,9.026870684,8.778109229,8.564913165,8.435494824,8.068014551,7.898344831,7.331190108,7.285490966,6.996447967,6.766721882,6.309757339,6.142326645,5.892151125,5.673437455,5.531793586,5.585642195,5.685433632,5.646124363,5.609052844,5.484244139,5.344302499,5.283313236,5.166441547,5.140729702,5.029559898,4.885697732,4.849363028,4.812818226,4.619297267,4.458077828,
Oman,OMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.98855945,9.710984861,9.430254534,8.684177721,7.9672588,7.298776313,7.047172851,6.801533214,6.621365505,6.392973278,6.677087197,6.996323557,7.330242554,7.650855681,7.952096155,8.215093586,8.420423067,8.616697443,6.754635126,5.157724307,5.244183421,5.243095661,5.276403244,5.294617209,5.249527787,4.886704981,4.655143287,4.360342734,4.767118616,5.288689953,6.122990078,6.220478678,6.133325481,
Other small states,OSS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.00821121,23.46143651,22.78998094,22.25818055,21.51027302,20.94904976,20.56845316,20.19611021,19.30745223,18.29979807,18.18975842,18.20791504,18.24061324,17.41511802,17.06715514,16.48721861,15.94302757,15.30422363,15.03423864,14.70726225,14.61488401,14.50784927,14.2017783,13.97363835,13.93599818,13.44632111,12.87389563,12.39604896,12.07159726,12.1336246,11.86924536,11.07357684,10.95544776,
Pakistan,PAK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.09266907,46.68464214,45.07195141,46.1372836,43.85687725,43.75470058,42.22415045,43.66304326,43.54892069,45.23248252,44.70206964,42.09145691,42.09073686,43.06944919,43.06811532,43.38858889,43.6316285,44.69525366,43.3076915,43.38949271,43.49342413,42.85613378,42.2365676,42.23319892,41.01000734,42.268082,39.84638663,37.41642081,38.30890249,37.90508403,37.09803603,36.4175883,36.09556549,
Panama,PAN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.29505022,24.98466348,23.08700721,19.91179943,20.80334021,20.15038776,18.64971812,17.75830105,17.43574531,16.97036195,18.05925955,17.35457116,17.47879519,16.01264208,15.68082487,15.94767249,14.73892546,17.90453888,18.03959652,17.42075408,16.54945994,16.71276293,16.35813203,15.70292644,14.67319828,15.36166565,14.49421986,14.20711665,14.40701062,14.06159255,15.66503055,15.28096605,14.70767744,
Peru,PER,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4075358,41.63449986,41.23859339,39.99200187,39.20438533,38.98655437,38.27596555,38.53262544,38.4886748,38.2338224,38.35015804,37.41852489,36.59902091,35.68502374,34.3917936,32.96346356,31.32940334,29.55619125,29.3188126,28.04981679,27.05900112,26.14643954,26.01842973,26.36794681,26.97868623,27.02929366,26.19583579,26.12678494,25.56846266,33.6557327,27.85822938,25.66878579,23.96683082,
Philippines,PHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.28753603,45.48649993,45.81883817,44.71340975,44.10126563,41.73561114,40.3830281,38.6275975,38.84762262,37.09465836,36.69858642,36.38986179,35.95080301,35.63234013,35.12804322,34.668815,34.23096302,33.93269853,33.64976462,32.98974244,32.6024218,32.16136394,31.04957108,30.4201332,29.18918622,26.98596476,25.43975565,24.29321922,22.85806407,24.76947001,24.32550484,22.8363527,22.36500443,
Palau,PLW,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41206641,32.06253178,31.75176058,31.67178988,31.5794737,31.04280964,31.0331166,30.8020825,30.73444245,30.89077271,30.52019462,30.4684917,30.00804181,29.33003171,28.69884102,27.9543063,27.2300567,26.97451091,26.54990087,25.74671631,26.64938069,27.55399263,28.47224757,29.17190146,30.10909634,31.15291818,32.26145737,33.37792415,34.47086396,36.08907783,37.34104502,38.66093799,38.73247107,
Poland,POL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.51722873,24.93326753,24.23515842,23.44953611,22.61341177,22.11143195,20.59266025,19.81908575,19.16396888,18.66749942,19.19594178,19.63230605,18.19226081,17.59902111,17.37821708,15.78990616,14.74429173,13.97137175,13.28454386,13.05442139,12.90810282,12.57891359,11.99883227,11.49086065,11.53417065,10.58414674,10.22204312,9.618487822,9.153885769,9.591750498,8.398853542,8.253307704,7.601694055,
Pre-demographic dividend,PRE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.36025751,63.30603066,63.19367375,63.10980704,62.96653922,62.59612359,62.21843913,61.79644341,61.41565953,61.03632322,60.53209542,60.05087759,59.3364708,58.48128073,57.85054877,57.08592059,56.51918657,55.87071617,55.22178953,54.35384749,53.67286843,52.76627535,52.07000196,51.28111363,50.76813063,50.46838703,50.10363139,49.6748239,49.27665717,49.46004282,49.4487818,48.4768592,48.23802043,
Puerto Rico,PRI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.575082125,3.444791649,3.386468928,3.50534814,2.881082265,2.697863977,2.826851779,2.46046442,2.185321727,1.891634015,2.024676823,1.962490308,1.999976912,2.118983076,2.076645305,1.436566596,1.128133352,1.488861856,1.486186415,1.540783802,1.560811799,1.536521454,1.489058681,1.44744827,1.402718992,1.359555423,1.319735582,1.279249264,1.239745807,1.229191536,1.217809998,1.201267021,1.178500775,
"Korea, Dem. People's Rep.",PRK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.09177518,57.1424881,57.14204292,57.13194339,57.1066669,57.08201702,57.10640521,56.9611237,56.54672161,56.20597434,55.70052058,55.26683274,54.74058028,54.25017841,53.65972245,53.27528565,52.8727742,52.34443155,51.94430546,51.54352107,51.14253101,50.67586532,50.18315443,49.7025032,49.31234593,48.72914358,48.48794633,48.26168138,47.75919224,47.76930239,47.6479176,47.19282364,46.82099237,
Portugal,PRT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96192883,11.70368588,11.558719,11.74738276,11.47609831,12.20377058,13.28502895,13.92721764,12.78227699,12.66377118,13.17097786,12.61231891,12.96320134,12.27580333,12.04622169,11.89194682,11.82004464,11.42873951,11.44494342,11.19750395,10.18147476,10.78425221,10.20495598,8.633692093,7.510882919,6.898343688,6.380482633,6.032895461,5.482267969,5.360749927,2.713048934,2.796635626,2.946565259,
Paraguay,PRY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.63310201,29.655031,29.26370806,28.81663169,28.1471362,28.20595015,27.84344062,27.49519136,28.88662915,31.85649511,31.92626559,33.8280868,31.32630469,32.75006061,32.01627167,30.3091605,28.66880344,25.29628923,27.95718575,25.63821143,24.63987319,24.86179512,23.27190793,22.42840827,22.1064743,21.37890818,20.55289986,20.0768866,18.72229625,21.27452325,19.71428571,17.41290449,17.17140812,
West Bank and Gaza,PSE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55192091,17.32499711,17.05793285,16.77802777,16.32845961,16.04838898,15.14435607,14.45303751,14.06285809,14.06027655,12.24275123,15.3910966,16.23655422,16.35723501,15.03260735,16.74190036,16.05582507,13.37020346,11.81628163,11.81081645,12.20227078,11.48321584,10.54479269,10.39903663,8.657516552,7.360925842,6.710056956,6.320901052,6.045308279,6.354086875,6.661157811,6.221011499,,
Pacific island small states,PSS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31761687,31.11935636,30.91416884,30.61437175,30.35034973,30.14862346,30.50110796,30.48812133,30.96778393,31.83670014,32.24323794,33.55583087,34.73274611,35.20087727,36.38953986,36.49969261,36.66399666,36.68130406,36.69745772,37.12531841,37.13581472,37.37568141,37.60697365,37.32568438,36.99338416,36.80272781,36.14608575,35.67696063,35.12354608,35.0167705,34.86208696,34.32600686,33.89004765,
Post-demographic dividend,PST,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93810641,6.743358983,6.470083498,6.360008661,6.221570462,6.000361465,5.852751203,5.755514163,5.543534437,5.296782944,5.088248815,4.927869318,4.796195604,4.589389238,4.45349873,4.259459588,4.07622212,3.883008015,3.867080974,3.842233689,3.747616537,3.677097291,3.560271025,3.461431633,3.439466549,3.397660837,3.333211437,3.258365735,3.168408102,3.177063353,3.11526764,2.657057957,2.579130561,
French Polynesia,PYF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.564702784,2.541526343,2.526432944,2.504824812,2.464373302,2.854592959,3.298107954,3.760766261,3.877432472,4.401779166,4.281987362,3.869155903,3.486334773,3.444610057,3.541644219,3.652643849,3.51485407,3.386638676,2.608766598,2.730113148,2.789363921,2.7059978,2.600537772,2.540027769,2.473861898,2.396146325,2.313929038,2.24491917,2.172209688,2.154921939,2.126393196,2.09201835,2.050969835,
Qatar,QAT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.401115221,4.33098119,4.258301249,4.127844058,4.007395321,3.867598409,3.697587893,3.255268399,2.913996734,2.599247142,2.293478134,2.443330852,2.599220842,2.748250094,2.866496602,2.968094188,2.352706714,1.569832904,1.573994052,1.463000401,1.361603034,1.354753781,1.380079935,1.312036439,1.232973666,1.215844254,1.246206701,1.354163206,1.55574605,1.351427991,1.307908366,1.742928637,1.711304574,
Romania,ROU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.32716804,39.37289767,39.3557331,39.0422499,40.3292841,37.95714988,40.86103697,41.97127498,43.99357777,45.1840723,44.39424976,37.69294923,37.68440424,32.5720337,32.29045462,30.60397097,29.52962105,28.70424938,29.09154678,31.01145147,29.25486862,29.71216924,29.25153891,28.34833481,25.58566288,23.10309027,22.77679728,22.30655032,21.24068112,20.50510587,18.86688636,18.23744013,17.89162507,
Russian Federation,RUS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04082793,12.1410873,12.11609278,12.20037759,12.31512946,12.36473342,12.15594752,11.68733434,15.00803493,14.49238904,12.04491607,11.33580974,10.8007708,9.99899756,10.14011863,9.875645809,8.856797091,8.532572336,8.26815892,7.74727695,7.686228247,7.326127521,6.992265084,6.724430695,6.709794269,6.717756268,5.901943363,5.882628314,5.83327578,6.000812544,5.852994756,5.804268011,5.696820142,
Rwanda,RWA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.74621066,89.63018844,89.91117228,90.07852737,90.22896184,90.32652193,90.22343371,89.90095427,89.6645681,89.16153913,88.5858195,87.71431162,87.27589282,86.43415085,85.39469985,84.2830665,83.21234942,81.7977449,80.71159195,79.45567838,78.06978927,76.61367459,72.92370032,68.45254062,63.59280333,58.58531211,53.07824456,50.09743134,47.26971012,50.14241648,56.24655507,55.273329,54.78970743,
South Asia,SAS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.78001462,61.69700351,61.27675449,61.1874292,60.62552115,60.22878651,59.67583246,59.38859497,58.77518161,58.34195531,57.35528648,56.07226,55.04451989,54.13708485,53.17285522,52.60117986,51.95602718,51.42628716,50.57038649,49.80069929,48.23027629,46.55273351,45.66923483,44.7830196,43.81019136,43.10217647,41.88074259,40.76612452,40.26625498,43.23015611,42.64279545,41.480605,41.92706575,
Saudi Arabia,SAU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.890972217,7.667414028,7.55939628,7.479000191,7.432553997,7.382051782,7.340821577,7.23303202,7.250097911,7.208907503,7.144858733,7.101897594,6.992346281,6.890581616,6.825000181,6.749570852,6.665350397,6.594672575,6.486667653,6.407552038,6.301913127,6.200188138,6.096865421,5.993279425,5.928440011,4.55611443,3.905832443,3.052275923,3.469280539,3.170806849,2.665521914,2.884132989,2.831958759,
